nres,me,ma,name,sasa_sc,sasa_bb,mass_error,class,gyr,linearity
273,7.419113,7.467691,3pdiA02,11155.958,2568.2778,-0.07131261,3,19.919386285650173,0.0729647849291215
273,6.2544084,6.7105255,3keaA00,12222.393,3210.5476,-0.07200191,1,27.061778928415958,0.099127395342183
273,6.3343844,6.5767355,1d4aA00,10872.76,2773.2415,-0.07153994,3,19.604920812582133,0.0718128967493851
273,6.9489036,7.3305893,3lvtA04,10784.777,2703.4824,-0.08764724,2,19.561364451546087,0.07165334963936296
274,8.543328,7.2229567,7cafA01,13663.642,2450.8616,-0.0744427,1,23.30701079018917,0.08506208317587288
274,6.6596704,6.8241987,5e9jA00,10661.651,2367.3677,-0.08779607,3,18.275142346775112,0.06669759980574859
274,7.6011796,7.599556,5e1vB00,10171.536,2305.4968,-0.0916893,3,18.152153464433017,0.06624873527165334
274,6.008017,6.075429,3js8A03,10389.58,2762.5889,-0.06874287,3,18.957879163465392,0.06918934001264741
274,7.3933563,7.535534,2nyaA03,9933.021,2585.3713,-0.069923386,3,17.78410544043491,0.0649054943081566
274,6.22198,6.444869,4cehA04,11665.299,2859.5813,-0.07164625,3,18.562478824850814,0.06774627308339713
274,4.9762487,5.817705,2uwaA00,9687.138,2865.8872,-0.06616402,2,17.773236377080238,0.0648658261937235
274,8.430251,8.157183,2plcA00,10132.584,1831.8005,-0.07221874,3,17.58488889725339,0.06417842663231164
274,7.4592233,7.7451797,1kpgD00,10245.283,2706.4304,-0.07006524,3,18.12558363513228,0.06615176509172364
274,5.9773397,6.4219475,1ltzA00,10645.141,2740.1665,-0.069965094,1,18.20825463030713,0.06645348405221581
274,8.183777,8.237788,1gt7A00,9738.205,2233.1758,-0.06980517,3,18.939224539899165,0.06912125744488747
275,8.459922,8.335176,7ep2B01,10734.235,2107.6272,-0.0705977,1,18.952579592553782,0.06891847124565012
275,7.771724,7.232062,6j7xA01,13052.599,2238.5046,-0.07174298,1,22.111161049064737,0.08040422199659905
275,6.664214,6.9909034,3mruA01,9524.051,2638.1753,-0.068737395,3,17.646036495654965,0.06416740543874533
275,5.9191823,6.4316998,5e1qB01,10648.822,2948.2947,-0.07135422,2,18.763475106286002,0.06823081856831273
275,7.611727,7.8813014,6eslA01,9292.722,2028.6827,-0.06796957,3,16.598568145422444,0.060358429619717976
275,6.3368855,6.3966217,1usyC00,12166.439,2839.0154,-0.07393132,3,19.930912520308418,0.07247604552839425
275,6.4636703,7.2853804,1ewkA01,9786.19,2678.2292,-0.07015634,3,18.573228670248273,0.06753901334635735
275,7.6535096,8.087207,2p4zA00,9395.787,2644.4622,-0.076715015,3,17.3641630121935,0.06314241095343091
275,7.33882,7.252217,1f1sA01,11002.47,2413.3281,-0.06806109,2,18.275771478639438,0.06645735083141614
275,7.598306,7.417965,2wb4B01,11469.855,2439.0115,-0.07274868,3,18.750715745431282,0.0681844208924774
276,7.0138745,6.1664715,4akgA11,15180.667,2712.7969,-0.0713368,1,22.08459469638051,0.08001664745065402
276,6.7134085,6.7839017,3ephA01,11131.157,2302.9294,-0.0713829,3,18.81817661650329,0.06818179933515685
276,6.105019,6.343647,7c2xA01,10922.959,2727.8257,-0.07100293,3,19.827534699845323,0.07183889384001929
276,5.841163,6.1256523,1w36F03,11865.307,2952.476,-0.0697508,3,19.814358498996004,0.07179115398186958
276,5.968479,6.457154,2vdwG00,11421.0,2801.7388,-0.07027784,3,18.43444779066358,0.06679147750240427
276,6.3031588,7.089089,5tshA02,10191.743,3037.5278,-0.0857646,3,19.83436417676619,0.07186363832161663
276,7.954696,8.097288,1ycoA00,10623.357,2391.0676,-0.072672084,3,19.47096932550745,0.0705469903098096
276,7.5990076,7.1996474,2azkA00,11171.744,2079.1084,-0.07164378,1,18.113915226179508,0.06563012763108517
276,3.3901637,4.4130616,1tmf100,14047.265,4443.2373,-0.069401875,2,24.374641928936366,0.08831392003237815
276,6.520691,6.7911234,1qzyA01,10080.126,2658.0403,-0.0695458,3,18.41304469784348,0.06671393006465029
276,6.8496275,7.195409,1js8A01,9295.628,2480.2258,-0.06748313,1,17.668736133419515,0.06401715990369389
277,9.872453,9.034355,7kypB01,11600.063,2046.7583,-0.078946084,1,19.072158164751237,0.06885255655144851
277,7.8326674,7.6062374,4by6A01,11754.408,2334.7488,-0.077741675,1,19.992299276452954,0.07217436561896373
277,6.357514,6.9758935,2xitA00,10286.439,2900.1025,-0.0879752,3,18.43861580857174,0.06656540003094491
277,5.5199533,5.8342867,3ua3B01,11028.008,2627.035,-0.07045175,3,18.32876858583657,0.06616883966005982
277,7.0552535,7.353848,4mmhA02,10539.362,2561.239,-0.06988379,2,17.932803319515354,0.06473936216431536
277,5.914096,6.824391,1q74B00,9517.254,3405.6667,-0.06921299,3,18.05458508344825,0.06517900752147382
277,6.650798,7.2971277,2j6vA00,10241.482,2978.247,-0.07302124,3,18.19893582803365,0.06570012934308177
278,7.008634,7.6359572,5kbpA01,10198.538,2441.6177,-0.07598967,3,18.26651910666404,0.06570690326138144
278,9.379009,7.5002694,5nx2A02,14712.4375,1720.807,-0.07296278,1,20.639046694614674,0.07424117516048444
278,7.845541,7.634518,7r8bB01,11939.714,2699.132,-0.07256778,3,19.993847202101282,0.07192031367662331
278,6.236176,6.7947354,6qe0A00,9994.783,2604.6353,-0.071655944,3,17.546953872758237,0.06311853911064114
278,6.295684,6.915024,4n9xA01,11663.106,3537.655,-0.07148098,3,21.144191580052848,0.07605824309371528
278,6.952662,7.231295,6ksyA01,10071.908,2362.7039,-0.07124862,3,17.384577071149685,0.0625344498962219
278,7.392676,7.829814,7dd9A01,9288.109,2398.332,-0.06848031,3,17.775735843410967,0.0639414958396078
278,5.2344837,6.037981,3sahA01,11163.415,2743.3152,-0.07048374,3,18.586707207629257,0.06685865902024912
278,6.3092413,6.97362,3dgtA00,7307.3857,3258.7625,-0.065509066,2,17.580373236037474,0.06323875264761682
278,4.9572988,5.9354835,2d40B00,10358.289,3263.177,-0.07319827,2,18.292691533707327,0.06580104868240046
278,6.254953,7.162499,1lj8A01,9295.4375,3061.428,-0.06945347,3,18.805368333417338,0.06764520983243646
278,7.5306015,7.2550178,2ptqA02,11777.55,2657.8647,-0.07407859,1,24.23714364445754,0.08718396994409187
279,6.7830663,7.587037,3h2gA01,9059.222,2726.0059,-0.07013337,3,17.476961449521507,0.06264143888717386
279,6.484557,7.0453453,2i7xA01,10106.514,2489.3066,-0.0713454,3,18.004052537163634,0.0645306542550668
279,8.308679,7.801954,1uynX00,10212.317,2782.322,-0.078738615,2,19.6977278392556,0.07060117505109534
279,6.500543,7.1145287,3rl5A00,9784.481,2578.3645,-0.069083974,3,18.082284067677776,0.06481105400601353
279,6.4071965,6.9615016,1vcnA01,10114.767,2930.7493,-0.089822136,3,18.72634757755579,0.06711952536758348
279,7.93665,7.5776496,1wkzA00,12444.02,2604.4675,-0.0724334,1,19.858238060495367,0.07117648050356762
279,6.904177,6.883854,1crkA02,10737.576,2509.847,-0.071082845,3,19.26808569572466,0.06906123905277656
279,6.098569,6.502315,1y7eA01,11120.71,2632.5608,-0.070312925,3,18.16541679956425,0.06510902078696865
279,6.2144866,6.6133866,1a7jA00,11360.954,2957.4292,-0.089792915,3,19.273196834065196,0.06907955854503654
280,9.246963,8.297302,7eq1R01,13002.037,2306.5002,-0.0776739,1,20.101505920150924,0.07179109257196759
280,5.7802334,5.555201,2y3aA01,14797.005,3199.5042,-0.0715661,3,27.083835335854438,0.09672798334233727
280,6.5916405,6.6741343,3fe5A00,11008.922,2923.4114,-0.070707396,2,19.76729016583788,0.07059746487799243
280,5.926285,6.633708,1to3A00,10248.572,3190.755,-0.07223027,3,17.960307461295766,0.06414395521891345
280,7.23679,7.4067254,1o7dA01,11884.622,2561.381,-0.07937122,3,19.29264066747168,0.06890228809811315
281,7.148194,7.015148,8gy0A01,11608.304,2588.6147,-0.07718043,1,18.901610136509632,0.06726551650003428
281,7.512393,7.2122064,7e4nA01,11022.639,2352.905,-0.068730615,1,18.498821907235595,0.0658321064314434
281,6.6736984,7.316567,4i4nA00,8938.188,2708.9094,-0.06836718,3,17.57835248880337,0.06255641455090168
281,6.9435306,7.729527,3p2mA00,9432.56,3168.666,-0.069999516,3,17.725617503754812,0.06308048933720574
281,5.6479464,6.2116923,1efhA00,10715.378,2636.407,-0.0890578,3,18.0582663752182,0.06426429315024271
281,6.124987,6.737457,1wcdJ01,10866.102,3271.1885,-0.07076518,2,19.59299879697407,0.06972597436645576
281,7.8977547,7.961561,2xmqA00,10115.481,2602.2605,-0.0688461,3,17.572951274587755,0.06253719314799913
281,7.4562893,7.469611,2hekA01,11454.454,2143.3,-0.07138044,1,19.146810208461083,0.06813811462085795
281,6.4605575,6.637195,2fokB01,11357.374,3058.6633,-0.08229499,3,20.863206737102082,0.07424628732064797
281,8.268525,8.608652,1p1mA02,9376.099,2412.638,-0.06996301,3,17.065508080003443,0.0607313454804393
281,6.7702975,7.28361,1sq1A00,11235.894,3571.888,-0.07127572,3,19.273104107277874,0.06858755910063301
281,7.8783197,8.345931,1t71A00,10689.185,2459.9312,-0.07105343,3,18.3817324272846,0.06541541789069252
281,8.68121,8.31717,1hn0A03,10273.797,2114.3887,-0.06803157,2,17.770278346909258,0.06323942472209701
281,8.169879,7.232669,1qqeA00,12993.97,2312.6116,-0.06942749,1,25.921430041075407,0.09224708199670964
282,7.916367,7.658479,6cwoA01,10783.866,2031.3885,-0.07060034,1,18.355613449654875,0.06509082783565559
282,6.069808,6.40411,5yh1A01,11163.799,2585.47,-0.075297736,3,18.106491111251398,0.06420741528812553
282,7.577285,8.100912,3vasA01,9484.87,2625.6558,-0.07796397,3,17.80114361714779,0.06312462275584323
282,5.939578,6.604131,3fokA00,10670.042,3438.4827,-0.07202086,3,18.20943789647774,0.06457247481020476
282,7.859095,8.617423,2p4sA00,9682.254,2883.8035,-0.06961626,3,17.705853855714167,0.06278671580040485
282,6.7966585,6.970991,2wzhA02,10160.977,2064.5732,-0.06885517,3,17.66012264860942,0.06262454839932419
282,7.153047,7.5434685,3cisH00,11195.145,2938.251,-0.071596555,3,19.63078898468105,0.0696127268960321
282,7.176158,7.4760957,2faoA01,10100.099,2551.9592,-0.07183003,3,18.390292104432916,0.0652138017887692
282,7.593229,8.451582,1q7fB00,10039.384,2717.0583,-0.069701746,2,17.52627541914991,0.06214991283386494
282,5.9259086,6.4229345,1nstA00,11145.1045,2931.077,-0.08303992,3,18.85898260039541,0.06687582482409721
282,4.5330586,5.5630064,1booA00,10404.089,3189.0442,-0.09567974,3,18.907297301727883,0.06704715355222654
282,7.9023175,8.488179,2cw6D00,9531.074,2757.3303,-0.07274642,3,17.337864017867158,0.06148178729740127
283,6.5912094,7.061033,1a5yA00,10104.878,2423.0984,-0.070114516,3,18.415085602698408,0.06507097386112512
283,6.501834,7.209271,7wmzC01,10170.88,3003.2488,-0.08086718,3,18.199242656747906,0.06430827793903854
283,6.861919,6.8936276,3nq0A00,10153.95,2260.825,-0.06785266,1,17.745901964064583,0.0627063673641858
283,7.1017313,7.748817,2zxqA01,10110.55,3143.0251,-0.06915167,2,19.13007902294352,0.06759745237789229
283,5.298617,6.1595182,2fo1E00,12899.551,3647.1694,-0.07040007,1,23.94524908047667,0.0846121875635218
283,5.6438,5.9480157,1olmC01,11876.629,2803.204,-0.071648546,3,19.501638404994548,0.06891038305651784
283,5.5174317,5.873213,1z01A01,11494.22,2846.5579,-0.0691787,3,18.894251800783522,0.06676414063881103
283,6.9339786,7.461999,1dklB01,10626.566,2956.6636,-0.07102965,3,18.815217600917965,0.06648486784776667
284,6.605648,7.0182395,4yubB01,11722.451,3131.19,-0.074204765,3,20.26990556907251,0.07137290693335391
284,7.1951513,7.691418,3t1iD01,11284.68,2867.042,-0.070943594,3,17.8425498527373,0.06282587976315951
284,7.181289,7.7186103,4ccyA00,9353.854,2428.9058,-0.06999654,3,17.178256139394037,0.06048681739223252
284,6.734371,7.184711,3i5vC00,9575.261,2549.6594,-0.06880255,3,17.378673535810794,0.061192512450038004
284,8.372283,8.932267,1c3qA00,9678.362,2799.3035,-0.07109914,3,17.323098769997785,0.060996826654921774
284,5.137481,5.6512704,4mpsA00,11665.729,2881.3987,-0.069820166,3,18.664030643531955,0.06571841775891533
284,6.9072495,7.6942396,1fgsA01,9834.796,2931.9866,-0.0764106,3,19.101719993136076,0.06725957744061999
284,5.1684427,6.1580772,3p0hB02,11566.338,3676.3154,-0.09419693,3,20.091422686397998,0.0707444460788662
284,6.4719534,6.260807,1mi1A02,12412.846,2617.2922,-0.06813,1,19.623981022802226,0.06909852472817686
284,7.411433,7.7719207,1g7vA00,10243.665,2849.3281,-0.07132348,3,17.72047936878771,0.062396054115449684
285,9.265305,9.245668,5gkdA02,9335.034,2134.5144,-0.06994534,2,18.499174188602037,0.06490938311790188
285,7.0940437,7.280683,1w6kA03,10700.756,2360.2717,-0.07030264,1,18.292729784567477,0.06418501678795606
285,6.8681755,7.3889947,1bxrC02,10599.143,2807.067,-0.07101996,3,18.94255720841292,0.06646511301197516
285,5.9241266,6.5346518,2wsiA00,10926.15,2690.6958,-0.06952603,3,18.400651737641812,0.06456369030751513
285,6.0997696,6.7664137,1eamA00,10740.72,2801.4739,-0.0745555,3,18.857900246413543,0.06616807104004752
285,8.213112,8.313923,1ex9A00,9342.961,2486.171,-0.068924256,3,17.487399241515707,0.06135929558426564
285,6.268987,6.7583704,2fiyA00,10281.16,3083.1045,-0.07109103,3,18.330965432168025,0.06431917695497552
285,7.588412,7.2879,1xx1A00,10075.0205,2403.0867,-0.06858595,3,17.46263550483732,0.06127240528013094
285,6.1344934,6.7789035,1vliA01,10664.415,3034.48,-0.08200234,3,18.113241190642135,0.06355523224786715
285,7.464267,7.4244113,1ffyA03,12493.0625,2503.5715,-0.06939692,1,20.78907942472722,0.07294413833237622
286,8.666775,8.750652,8pq7A01,10099.29,2174.7974,-0.07024173,3,17.460386232004506,0.061050301510505264
286,6.8450675,7.342641,4yraK00,10426.493,2621.471,-0.07197295,3,19.389121848566912,0.06779413233764654
286,6.7472816,7.3805375,3rf9B02,11105.969,3063.501,-0.07157571,3,19.464280412270444,0.06805692451842812
286,7.0896387,7.432876,3dxiA00,11351.8,2847.5474,-0.07250042,3,18.52384308044036,0.06476868209944182
286,7.005435,7.406214,1mabA02,10012.349,2708.2341,-0.07296184,3,17.592254100876346,0.06151137797509212
286,8.070697,8.393304,1js3A02,9473.983,2521.8281,-0.07065562,3,18.46857536807233,0.06457543834990324
286,5.8480167,6.4248695,3ijdA00,10976.292,2721.0693,-0.090227075,3,18.1778629157996,0.06355896124405455
286,6.655499,7.2542953,3hgtA00,11677.155,2751.3237,-0.071500465,3,19.006810468413892,0.06645737926018844
286,8.51993,7.5073676,2x4mB00,11420.073,2463.4888,-0.06621746,2,22.10987383811761,0.0773072511822294
286,5.386614,6.6180534,1br2A01,10683.617,3282.8848,-0.09468722,3,20.561758290185605,0.07189425975589372
286,7.7961764,7.60662,1fiuA00,11786.688,2766.6702,-0.07044497,3,20.927723156282404,0.07317385718979862
287,6.8564544,7.220217,3k25A00,11075.868,2835.7422,-0.06830671,2,18.883061086498362,0.06579463793205004
287,8.732251,8.938017,3iv8A02,9147.494,2455.203,-0.07065979,3,17.044519266388175,0.059388568872432664
287,6.4498076,7.093509,2psbA00,10339.083,2904.8684,-0.07019385,3,17.868116472151936,0.062258245547567724
287,5.4753056,6.040996,1tmxB00,11758.703,3867.9626,-0.08424119,2,22.96976447349901,0.08003402255574567
287,8.769707,8.932834,1td2A00,10062.652,2372.9302,-0.07081913,3,17.406353052050054,0.06064931377020925
287,5.7314262,6.2964196,2ze9A01,9961.073,3479.2756,-0.069111735,3,18.624198876719504,0.06489267901295995
287,7.515594,7.6174827,1k30A02,11287.615,2622.0154,-0.07734076,3,18.30600069470625,0.06378397454601481
288,6.906809,7.602165,5dawA00,11197.44,2807.2004,-0.07225967,2,18.557967939182916,0.06443738867771846
288,8.541227,8.069847,3sjbA00,11891.964,2675.0312,-0.07013003,3,19.353971597154178,0.06720129026789645
288,7.406372,7.4798064,3zf8A00,11689.798,2512.254,-0.07002033,3,18.695748412154984,0.06491579309776035
288,4.2778926,6.1421795,2b4wA00,8680.742,3485.085,-0.087254375,2,17.403053351711627,0.060427268582332036
288,8.152168,7.439608,3peuB00,12826.418,2166.1484,-0.07191186,1,19.455238870195522,0.06755291274373446
288,6.2422023,7.10545,1yp2D01,10979.064,3070.0955,-0.07092466,3,18.51924389791448,0.06430293020109194
289,6.6981287,7.107467,6u5uG04,9710.934,2919.2507,-0.07089185,3,18.20636566156437,0.06299780505731616
289,7.643979,8.39912,6wb7C01,9997.687,3141.466,-0.07011693,3,17.989250213401206,0.062246540530800025
289,7.8863893,7.1755185,6wb9201,13518.67,2415.0583,-0.07244423,1,21.853435952597934,0.07561742544151534
289,8.193881,7.305459,3opbA01,14021.934,2483.9531,-0.07262014,1,28.035769394028254,0.09700958267829846
289,6.7683387,6.8388906,3hymL00,12947.969,2963.8354,-0.097104624,1,21.505085636572684,0.07441206102620306
289,7.485848,8.272833,4h6xA00,10143.77,2919.596,-0.07139524,3,18.285560262421683,0.06327183481806811
289,6.693381,7.097416,1evlA01,11109.191,2580.55,-0.069891796,3,18.82638938648827,0.06514321587020162
289,6.7833242,6.84917,3gf3A03,11754.152,2603.0847,-0.07212982,3,19.592545633061807,0.06779427554692667
289,7.5765657,7.691947,3f8tA03,10961.296,2518.613,-0.07386936,3,19.018027709148747,0.06580632425310985
289,7.036197,7.0905294,1s2uB00,12296.796,2830.3528,-0.07055761,3,20.254520877546497,0.0700848473271505
289,6.743385,6.954053,1narA00,10701.903,2376.8086,-0.070018426,3,18.129158617301,0.06273065265502077
289,6.423223,6.7477927,1h2kA01,10972.592,2798.026,-0.08543494,2,18.672437362573792,0.06461050990509963
289,5.5474405,6.1748238,2jhpA02,11740.827,2864.526,-0.07180969,3,19.202630232714718,0.06644508731043156
289,8.339149,8.814727,1e6vB02,10000.612,2606.8625,-0.06996692,1,17.65414623148006,0.0610870111815919
290,7.799537,7.0975747,4ui9P01,14029.938,2408.708,-0.075533874,1,20.671106390082038,0.07127967720717944
290,6.245384,6.7703395,6peyB00,10961.015,2987.6162,-0.0945877,3,18.865617821038764,0.06505385455530609
290,7.0261326,7.8709016,5ynmA00,10009.652,3073.4907,-0.08152178,3,18.121779628480496,0.0624888952706224
290,4.7553086,5.493189,3bjqA00,12597.321,3403.656,-0.08463814,3,21.861214233685047,0.07538349735753465
290,6.7268295,7.546366,1pv1A00,9684.925,2644.678,-0.06762268,3,17.93068185090204,0.06182993741690359
290,7.952624,8.772753,3hunA01,9018.823,2721.8225,-0.070431136,3,17.860326516273766,0.06158733281473712
290,7.028119,7.4629054,2qulA00,9709.277,2688.6174,-0.06912218,3,17.79430454764525,0.06135967085394914
291,7.289141,7.6485176,4ad8A01,11417.693,3593.4412,-0.07269133,3,20.34556258696929,0.0699160226356333
291,6.9426684,7.004146,2g4cA01,13193.341,2924.6187,-0.07062837,3,21.85779479966123,0.07511269690605234
291,6.778407,7.181646,1ud2A01,9436.877,2585.556,-0.066104144,3,18.212322951941175,0.06258530224034768
291,8.859423,9.207075,1bf6A00,8737.7705,2479.2683,-0.06946933,3,17.51239716430162,0.06018005898385437
291,6.737845,7.339973,3dz1A00,10538.793,3081.897,-0.07198536,3,18.246087008413276,0.06270132992581882
291,8.834331,8.163992,3mkrA00,13533.448,2547.823,-0.069606066,1,20.472302067576027,0.07035155349682484
291,7.6328487,7.6890116,1rjgA00,11237.078,2352.3132,-0.07166667,3,18.362017803683962,0.06309971753843285
292,7.026768,7.340469,5euvA02,10612.735,2581.8833,-0.067739226,3,18.094777414191448,0.06196841580202551
292,8.163076,8.335443,4ah7A00,10482.264,2400.739,-0.08330579,3,18.096024638881218,0.06197268711945623
292,7.4563336,6.5552044,5jxtD00,15385.718,3255.2976,-0.07198419,3,27.908249045345524,0.09557619536077235
292,6.0562105,6.3916073,4awdB00,11410.615,2604.8218,-0.074716374,2,18.899113897164668,0.06472299279850914
292,5.897573,5.9713607,1uyvB02,11431.141,2929.5278,-0.0726495,3,20.712029918231135,0.07093160930901074
292,5.4263787,5.6090765,1v97A06,15064.967,3854.6565,-0.06943953,3,22.845717156138807,0.07823875738403702
292,6.280661,7.074349,1ti2A03,9973.964,2727.4346,-0.067155465,3,17.59216721384144,0.060247147992607664
292,7.4037204,6.95059,2gb7D00,13145.274,2427.6914,-0.070185244,3,22.673438836352368,0.07764876313819304
292,7.5919504,7.1962953,1okcA00,12730.222,2803.6738,-0.08044694,1,20.002983618628033,0.06850336855694532
292,7.392204,7.657172,1lkfA00,10882.075,2597.5835,-0.08104814,2,21.9186881356557,0.07506400046457432
293,7.4281607,8.314006,5a0tB01,9805.133,2817.7195,-0.07156328,3,17.56267178058447,0.05994085931940092
293,7.556787,7.5716043,2uvaG08,11447.522,2739.4536,-0.070595965,3,18.649210684034166,0.06364918322195962
293,7.336819,8.040918,2z0lA00,10582.655,3250.5176,-0.07141747,3,19.81706504801427,0.06763503429356406
293,6.44773,7.0996447,1ohfB02,10142.455,2992.2817,-0.06902538,2,19.018282300483154,0.0649088133122292
293,6.2801137,7.128903,2ph5A02,10578.395,3118.562,-0.069435105,3,18.88806683381183,0.06446439192427246
293,6.9503374,7.9338174,1xtoA00,10485.566,3492.4827,-0.06909049,3,18.43210897642427,0.06290822176254017
293,6.3527827,6.808019,3obaA05,10624.83,2820.8079,-0.068539284,2,19.027835934470335,0.06494141957157111
294,7.1449513,7.814323,5k8pD01,8928.776,2988.6807,-0.06788854,3,17.524111443199466,0.059605821235372336
294,7.1725183,7.477659,8fefH01,11096.841,3063.5735,-0.073409155,3,19.43695969311174,0.0661121077996998
294,7.169885,7.747024,3kd6A00,10265.391,2595.9795,-0.06972931,3,17.439656177780385,0.05931855842782444
294,5.700615,5.814032,4eogA01,12935.525,3033.0942,-0.07139993,3,20.749144430431617,0.07057532119194428
294,7.6606684,7.838858,2iusA02,11572.42,2575.6536,-0.07287029,3,18.73159095414869,0.0637128944018663
294,9.48534,8.560609,2r17C00,13555.322,2210.465,-0.0703026,1,22.93779564855229,0.07801971309031391
294,7.2947574,7.655783,1gq2A02,12476.58,3157.3618,-0.07139802,3,23.167490079740308,0.07880098666578336
294,6.5060425,6.5859456,3dmqA04,14238.622,3437.232,-0.06941668,3,21.64617284624521,0.07362643825253473
294,7.4414196,7.9910436,1thtA00,10288.596,2863.4346,-0.08558421,3,18.270296491855046,0.062143865618554575
295,9.949172,9.013896,8f76A01,12064.311,1812.9888,-0.07434265,1,19.996417237086405,0.06778446521046239
295,7.4322667,7.1650214,3vwaA03,13337.709,2693.9155,-0.08083524,1,25.574921294591373,0.08669464845624195
295,6.956675,7.207921,1gtxA02,12243.073,2886.7156,-0.07005163,3,20.064227861999782,0.06801433173559249
295,8.36533,7.8120165,1hwyA03,13173.519,2881.462,-0.07076276,3,23.259016189453774,0.07884412267611449
295,6.764389,7.470487,1oepA02,9909.485,3093.9316,-0.07070847,3,18.090201091987357,0.06132271556605884
295,7.5415535,7.9568057,2et6A02,10493.327,2742.5562,-0.07061115,3,18.119315034904858,0.06142140689798257
295,8.058887,8.527448,1rbaA02,9848.3955,3037.6162,-0.069322065,3,18.376256372741963,0.06229239448387106
296,8.32101,8.018879,7zb5E01,12246.31,2476.5889,-0.074124165,3,20.223145534553126,0.06832143761673354
296,5.4215574,5.363839,6p73A01,13084.723,2878.8987,-0.068145245,1,19.460862245227627,0.06574615623387711
296,7.590308,7.3490243,4itrB00,12495.808,2771.0493,-0.07239537,1,20.09103112171173,0.067875105140918
296,9.586308,8.902261,3fidA00,10838.259,1998.9136,-0.06857882,2,18.757328179504405,0.06336935195778515
296,7.4992557,7.7322884,2zxqA02,9904.004,2810.1013,-0.06575841,3,18.402333981087917,0.06217004723340513
296,9.356525,7.3912396,1f5nA01,16290.453,2247.9683,-0.071527325,1,34.408161822736325,0.11624378994167678
296,7.768406,7.8756537,2or2A00,9578.795,2196.2236,-0.06850738,3,17.82169763584634,0.06020843795894034
296,7.8644342,8.444754,1uwyA01,10247.079,2421.2468,-0.06841606,3,17.654772637644207,0.0596445021542034
297,4.7539444,5.6893277,8gq6A01,11840.985,3140.7498,-0.06862271,2,18.789057236151226,0.06326281897694015
297,10.282719,8.291005,7wiuB01,16304.819,2523.8433,-0.07522858,1,27.816849717052293,0.09365942665674172
297,10.396085,8.734399,8iprC01,14260.411,2425.7307,-0.074896656,1,26.42981533928536,0.08898927723665104
297,6.7316546,7.165269,3k85A00,11732.536,3454.2969,-0.07100469,3,20.08269433963151,0.06761849946003876
297,7.4527884,7.933786,4nx1A00,10849.377,2933.475,-0.07246783,3,19.167143120789007,0.06453583542353201
297,7.723398,7.7791305,4tqgA00,12005.727,2441.6985,-0.07420245,3,19.305759000707653,0.06500255555793823
297,6.8513045,7.1042633,3bnyD00,11892.549,2784.5225,-0.07054395,1,19.15922827277373,0.06450918610361525
297,8.885061,8.540659,2pywA02,11148.414,1985.2194,-0.074579224,3,19.045834354066546,0.06412738839753046
297,6.8494167,7.1905146,3a5yA00,11406.205,2932.8523,-0.0691436,3,19.265895101936138,0.06486833367655265
297,7.031687,7.317598,2o18A00,12452.813,3296.454,-0.07701509,3,19.679775044120344,0.06626186883542204
297,6.9696364,7.2752347,2f9iC00,11714.615,2690.166,-0.08731431,3,19.645229077252296,0.06614555244866092
297,7.5510144,8.324775,1rjqA02,8903.202,2716.3318,-0.069909945,3,17.798374570826592,0.059927187107160246
297,6.7133355,7.4886274,3fakA00,9392.841,2885.1895,-0.07123435,3,17.37464326531531,0.058500482374799025
297,7.2298274,7.649467,3wdvB00,8467.539,3125.951,-0.06473084,2,17.9445772506246,0.06041945202230505
297,9.765391,9.941783,1rwrA00,8596.951,3049.4624,-0.07335804,2,18.75387432919099,0.06314435801074407
297,8.0522375,8.491342,1hzfA00,9721.649,2962.5403,-0.073319934,1,18.206864575352295,0.061302574327785506
298,7.359171,7.92851,4kc5C03,10118.728,2869.9714,-0.09082422,3,18.58307427991236,0.062359309664135436
298,9.61858,9.478356,4hq1A01,10078.022,2582.3323,-0.070156716,3,22.65529221897189,0.07602447053346272
298,8.368825,8.360373,2bb5A01,11897.749,2884.897,-0.07116656,1,19.117613729399046,0.06415306620603707
298,7.5901976,8.130228,1b4uB00,10261.807,2548.4617,-0.06955021,3,17.488736933361633,0.058687036689133
298,6.432275,7.489227,2qc5A00,9667.587,3078.4277,-0.068747744,2,17.7682779514821,0.059625093796919805
298,7.1338296,7.723688,3hpxA01,10061.122,2534.4937,-0.08320942,3,18.019774266028307,0.060469041161168816
298,6.5234823,7.8599114,1nr0A01,8821.696,3195.627,-0.0792188,2,17.635296079698232,0.05917884590502762
299,7.1113434,6.9509325,4ah6A02,13587.573,3147.1133,-0.07034798,3,20.45160712677456,0.06840002383536643
299,7.4843574,8.149535,3vsjD00,10177.046,2310.7493,-0.06979438,3,17.70297626294746,0.05920727847139618
299,6.6752043,7.7168803,3dr2A00,9206.577,3083.5652,-0.067589074,2,17.699035743916102,0.05919409947798027
299,5.6118345,6.16027,3ehmA01,12055.173,3428.8547,-0.07104434,1,19.694720268686318,0.06586862966115825
299,10.149064,7.857236,7wixA01,16360.165,2550.243,-0.07554367,3,27.230223360701505,0.09107098113946992
299,6.9379787,7.9487863,3e0jA01,11634.611,3797.7048,-0.06989786,3,19.74508738740673,0.06603708156323321
299,7.945681,7.802305,3t5vA00,12897.726,2818.838,-0.07099921,1,20.84666116716154,0.06972127480656033
299,7.7415047,7.879906,1w36B03,12267.938,2936.2822,-0.06990763,3,20.16211548552076,0.06743182436629017
